seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.name	annot.score	annot.itemRgb	annot.thick.start	annot.thick.end	annot.thick.width	CpG_ID
chr17	64687924	64687974	51	*	chr17	64687656	64688289	634	*	nr3c1	9	#7038A8	64687944	64687944	1	cg27458862
chr22	43567465	43567515	51	*	chr22	43567390	43567563	174	*	nr3c1	2	#7038A8	43567490	43567490	1	cg10960681
chr5	169918864	169918914	51	*	chr5	169918465	169918940	476	*	nr3c1	3	#7038A8	169918738	169918738	1	cg00224471
chr21	37485446	37485496	51	*	chr21	37485166	37485611	446	*	nr3c1	6	#7038A8	37485340	37485340	1	cg25962889
chr1	214535988	214536038	51	*	chr1	214535445	214536020	576	*	nr3c1	8	#7038A8	214535736	214535736	1	cg06068545
chr17	73522539	73522589	51	*	chr17	73521802	73522565	764	*	nr3c1	5	#7038A8	73522163	73522163	1	cg08827674
chr5	90447750	90447800	51	*	chr5	90447471	90448121	651	*	nr3c1	13	#7038A8	90447909	90447909	1	cg17114660
chr5	158889317	158889367	51	*	chr5	158889267	158889628	362	*	nr3c1	1	#7038A8	158889514	158889514	1	cg23075569
chr19	33990461	33990511	51	*	chr19	33990380	33990548	169	*	nr3c1	2	#7038A8	33990450	33990450	1	cg27042520
chr5	141488121	141488171	51	*	chr5	141487940	141488132	193	*	nr3c1	2	#7038A8	141488036	141488036	1	cg13490971
chr3	155271835	155271885	51	*	chr3	155271643	155272023	381	*	nr3c1	2	#7038A8	155271842	155271842	1	cg27459843
chr5	172386299	172386349	51	*	chr5	172386253	172386784	532	*	nr3c1	11	#7038A8	172386401	172386401	1	cg02670096
chr5	72415687	72415737	51	*	chr5	72415663	72415782	120	*	nr3c1	1	#7038A8	72415709	72415709	1	cg14617041
chr5	158637358	158637408	51	*	chr5	158637216	158637680	465	*	nr3c1	7	#7038A8	158637332	158637332	1	cg20300486
chr5	172261036	172261086	51	*	chr5	172260948	172261514	567	*	nr3c1	3	#7038A8	172261258	172261258	1	cg05274429
chr7	23145260	23145310	51	*	chr7	23145164	23145619	456	*	nr3c1	7	#7038A8	23145307	23145307	1	cg05602783
chr7	23145252	23145302	51	*	chr7	23145164	23145619	456	*	nr3c1	7	#7038A8	23145307	23145307	1	cg27449745
chr5	102898478	102898528	51	*	chr5	102898274	102898488	215	*	nr3c1	2	#7038A8	102898375	102898375	1	cg13665998
chr5	102898463	102898513	51	*	chr5	102898274	102898488	215	*	nr3c1	2	#7038A8	102898375	102898375	1	cg02976617
chr5	102898223	102898273	51	*	chr5	102898101	102898245	145	*	nr3c1	1	#7038A8	102898185	102898185	1	cg07666882
chr14	90722782	90722832	51	*	chr14	90722740	90723049	310	*	nr3c1	8	#7038A8	90722852	90722852	1	cg04374321
chr5	143191771	143191821	51	*	chr5	143191378	143192442	1065	*	nr3c1	6	#7038A8	143191943	143191943	1	cg04225775
chr5	143191663	143191713	51	*	chr5	143191378	143192442	1065	*	nr3c1	6	#7038A8	143191943	143191943	1	cg09560590
chr5	13986034	13986084	51	*	chr5	13985778	13986252	475	*	nr3c1	6	#7038A8	13985992	13985992	1	cg07701307
chr5	172198261	172198311	51	*	chr5	172195456	172198605	3150	*	nr3c1	15	#7038A8	172197840	172197840	1	cg27222301
chr6	42480605	42480655	51	*	chr6	42480471	42480842	372	*	nr3c1	3	#7038A8	42480671	42480671	1	cg26422102
chr2	137667339	137667389	51	*	chr2	137667374	137667580	207	*	nr3c1	1	#7038A8	137667482	137667482	1	cg11369173
chr5	131706331	131706381	51	*	chr5	131706111	131706340	230	*	nr3c1	1	#7038A8	131706186	131706186	1	cg04774966
chr5	131705188	131705238	51	*	chr5	131705161	131705680	520	*	nr3c1	5	#7038A8	131705339	131705339	1	cg07538946
chr5	1499318	1499368	51	*	chr5	1499205	1499504	300	*	nr3c1	1	#7038A8	1499305	1499305	1	cg01943179
chr5	171747117	171747167	51	*	chr5	171747088	171747442	355	*	nr3c1	2	#7038A8	171747222	171747222	1	cg16561594
chr5	168777233	168777283	51	*	chr5	168777049	168777292	244	*	nr3c1	2	#7038A8	168777164	168777164	1	cg07628829
chr5	168778028	168778078	51	*	chr5	168777706	168778280	575	*	nr3c1	12	#7038A8	168777896	168777896	1	cg27016579
chr5	126793022	126793072	51	*	chr5	126792931	126793057	127	*	nr3c1	1	#7038A8	126792982	126792982	1	cg07886142
chr5	136900496	136900546	51	*	chr5	136900120	136900610	491	*	nr3c1	12	#7038A8	136900387	136900387	1	cg03905475
chr5	61602127	61602177	51	*	chr5	61601964	61602179	216	*	nr3c1	3	#7038A8	61602074	61602074	1	cg14123879
chr8	82753780	82753830	51	*	chr8	82753818	82754264	447	*	nr3c1	2	#7038A8	82754164	82754164	1	cg02079420
chr8	82691370	82691420	51	*	chr8	82691282	82691432	151	*	nr3c1	1	#7038A8	82691397	82691397	1	cg16282634
chr11	68856906	68856956	51	*	chr11	68856743	68857087	345	*	nr3c1	4	#7038A8	68856857	68856857	1	cg12152352
chr11	68924853	68924903	51	*	chr11	68924793	68925371	579	*	nr3c1	2	#7038A8	68925140	68925140	1	cg03469862
chr11	68861649	68861699	51	*	chr11	68861699	68862445	747	*	nr3c1	2	#7038A8	68862055	68862055	1	cg23845249
chr11	68856951	68857001	51	*	chr11	68856743	68857087	345	*	nr3c1	4	#7038A8	68856857	68856857	1	cg13874366
chr11	68924751	68924801	51	*	chr11	68924793	68925371	579	*	nr3c1	2	#7038A8	68925140	68925140	1	cg07882059
chr11	68924746	68924796	51	*	chr11	68924793	68925371	579	*	nr3c1	2	#7038A8	68925140	68925140	1	cg23740940
chr11	68856883	68856933	51	*	chr11	68856743	68857087	345	*	nr3c1	4	#7038A8	68856857	68856857	1	cg02584610
chr11	68924956	68925006	51	*	chr11	68924793	68925371	579	*	nr3c1	2	#7038A8	68925140	68925140	1	cg15234197
chr11	68856817	68856867	51	*	chr11	68856743	68857087	345	*	nr3c1	4	#7038A8	68856857	68856857	1	cg16709353
chr11	68925191	68925241	51	*	chr11	68924793	68925371	579	*	nr3c1	2	#7038A8	68925140	68925140	1	cg07273992
chr5	133512872	133512922	51	*	chr5	133512258	133513134	877	*	nr3c1	10	#7038A8	133512612	133512612	1	cg12376770
chr5	177929808	177929858	51	*	chr5	177929488	177930083	596	*	nr3c1	4	#7038A8	177929884	177929884	1	cg21768539
chr5	177962668	177962718	51	*	chr5	177962716	177962819	104	*	nr3c1	1	#7038A8	177962735	177962735	1	cg25548477
chr5	168589637	168589687	51	*	chr5	168589293	168589643	351	*	nr3c1	1	#7038A8	168589458	168589458	1	cg01284854
chr5	168007137	168007187	51	*	chr5	168005936	168007142	1207	*	nr3c1	16	#7038A8	168006525	168006525	1	cg08477779
chr16	55326700	55326750	51	*	chr16	55326582	55326712	131	*	nr3c1	1	#7038A8	55326670	55326670	1	cg27592309
chr2	133672861	133672911	51	*	chr2	133672813	133673339	527	*	nr3c1	1	#7038A8	133673141	133673141	1	cg14506197
chr5	159626772	159626822	51	*	chr5	159626679	159627215	537	*	nr3c1	5	#7038A8	159626980	159626980	1	cg10414466
chr5	159627003	159627053	51	*	chr5	159626679	159627215	537	*	nr3c1	5	#7038A8	159626980	159626980	1	cg08816039
chr5	159626770	159626820	51	*	chr5	159626679	159627215	537	*	nr3c1	5	#7038A8	159626980	159626980	1	cg17259065
chr5	112312025	112312075	51	*	chr5	112312049	112312215	167	*	nr3c1	2	#7038A8	112312114	112312114	1	cg05547634
chr10	116408382	116408432	51	*	chr10	116408129	116408444	316	*	nr3c1	7	#7038A8	116408309	116408309	1	cg03850986
chr5	58592636	58592686	51	*	chr5	58592584	58592787	204	*	nr3c1	1	#7038A8	58592669	58592669	1	cg09406387
chr7	22766155	22766205	51	*	chr7	22766166	22766329	164	*	nr3c1	1	#7038A8	22766238	22766238	1	cg01770232
chr5	131705445	131705495	51	*	chr5	131705161	131705680	520	*	nr3c1	5	#7038A8	131705339	131705339	1	cg17951613
chr5	71228754	71228804	51	*	chr5	71228513	71229127	615	*	nr3c1	5	#7038A8	71228746	71228746	1	cg14877718
chr5	1201359	1201409	51	*	chr5	1201399	1201578	180	*	nr3c1	1	#7038A8	1201483	1201483	1	cg26711638
chr5	1201479	1201529	51	*	chr5	1201399	1201578	180	*	nr3c1	1	#7038A8	1201483	1201483	1	cg11123744
chr5	1201454	1201504	51	*	chr5	1201399	1201578	180	*	nr3c1	1	#7038A8	1201483	1201483	1	cg11325573
chr12	131496914	131496964	51	*	chr12	131496533	131497128	596	*	nr3c1	5	#7038A8	131496813	131496813	1	cg02380715
chr5	133861794	133861844	51	*	chr5	133861657	133861955	299	*	nr3c1	4	#7038A8	133861823	133861823	1	cg21752471
chr5	159329972	159330022	51	*	chr5	159329568	159330210	643	*	nr3c1	9	#7038A8	159329894	159329894	1	cg18361375
chr5	150695684	150695734	51	*	chr5	150695711	150695832	122	*	nr3c1	2	#7038A8	150695759	150695759	1	cg25380622
chr11	17549845	17549895	51	*	chr11	17549785	17549885	101	*	nr3c1	1	#7038A8	17549834	17549834	1	cg14610861
chr5	34527052	34527102	51	*	chr5	34527023	34527261	239	*	nr3c1	2	#7038A8	34527127	34527127	1	cg06357993
chr19	5575875	5575925	51	*	chr19	5575582	5575983	402	*	nr3c1	5	#7038A8	5575748	5575748	1	cg09526218
chr19	5548129	5548179	51	*	chr19	5547935	5548300	366	*	nr3c1	4	#7038A8	5548087	5548087	1	cg14614789
chr19	38806375	38806425	51	*	chr19	38806401	38806926	526	*	nr3c1	6	#7038A8	38806598	38806598	1	cg13716638
chr5	9544693	9544743	51	*	chr5	9544705	9544838	134	*	nr3c1	2	#7038A8	9544765	9544765	1	cg17520550
chr5	157422032	157422082	51	*	chr5	157421982	157422273	292	*	nr3c1	3	#7038A8	157422084	157422084	1	cg20836264
chr5	133973132	133973182	51	*	chr5	133972972	133973205	234	*	nr3c1	1	#7038A8	133973029	133973029	1	cg26141944
chr7	97798005	97798055	51	*	chr7	97798029	97798183	155	*	nr3c1	1	#7038A8	97798097	97798097	1	cg14507403
chr7	98023787	98023837	51	*	chr7	98023712	98024157	446	*	nr3c1	10	#7038A8	98023913	98023913	1	cg18761015
chr11	117051786	117051836	51	*	chr11	117051649	117051818	170	*	nr3c1	2	#7038A8	117051747	117051747	1	cg20209128
chr8	134075028	134075078	51	*	chr8	134074904	134075031	128	*	nr3c1	1	#7038A8	134074955	134074955	1	cg21653105
chr5	145562243	145562293	51	*	chr5	145561983	145562642	660	*	nr3c1	12	#7038A8	145562293	145562293	1	cg02684731
chr5	145407561	145407611	51	*	chr5	145407510	145407706	197	*	nr3c1	1	#7038A8	145407602	145407602	1	cg25083962
chr1	45792542	45792592	51	*	chr1	45792348	45792642	295	*	nr3c1	3	#7038A8	45792515	45792515	1	cg26781150
chr5	34717940	34717990	51	*	chr5	34717546	34718587	1042	*	nr3c1	8	#7038A8	34718025	34718025	1	cg01708617
chr5	171095024	171095074	51	*	chr5	171094888	171095338	451	*	nr3c1	3	#7038A8	171095015	171095015	1	cg17024456
chr5	4851084	4851134	51	*	chr5	4851064	4851237	174	*	nr3c1	1	#7038A8	4851097	4851097	1	cg25094891
chr22	35615029	35615079	51	*	chr22	35614935	35615385	451	*	nr3c1	2	#7038A8	35615149	35615149	1	cg24662139
chr5	78810173	78810223	51	*	chr5	78809505	78810783	1279	*	nr3c1	13	#7038A8	78810326	78810326	1	cg26531995
chr5	171542053	171542103	51	*	chr5	171541861	171542338	478	*	nr3c1	1	#7038A8	171542045	171542045	1	cg26379553
chr5	1594678	1594728	51	*	chr5	1594523	1594818	296	*	nr3c1	4	#7038A8	1594676	1594676	1	cg24960960
chr10	119494671	119494721	51	*	chr10	119494660	119494763	104	*	nr3c1	1	#7038A8	119494688	119494688	1	cg19912142
chr20	34682250	34682300	51	*	chr20	34682163	34682296	134	*	nr3c1	1	#7038A8	34682234	34682234	1	cg15561614
chr2	9641451	9641501	51	*	chr2	9641332	9641606	275	*	nr3c1	1	#7038A8	9641449	9641449	1	cg16812701
chr2	9695866	9695916	51	*	chr2	9695588	9696337	750	*	nr3c1	9	#7038A8	9696041	9696041	1	cg23886495
chr1	161102625	161102675	51	*	chr1	161101787	161103041	1255	*	nr3c1	9	#7038A8	161102514	161102514	1	cg04811257
chr2	133402999	133403049	51	*	chr2	133402859	133403002	144	*	nr3c1	1	#7038A8	133402946	133402946	1	cg15833099
chr2	133402940	133402990	51	*	chr2	133402859	133403002	144	*	nr3c1	1	#7038A8	133402946	133402946	1	cg12311815
chr2	133402827	133402877	51	*	chr2	133402859	133403002	144	*	nr3c1	1	#7038A8	133402946	133402946	1	cg07916022
chr1	209527491	209527541	51	*	chr1	209527529	209528000	472	*	nr3c1	12	#7038A8	209527790	209527790	1	cg17822955
chr5	125930948	125930998	51	*	chr5	125930766	125931203	438	*	nr3c1	5	#7038A8	125931007	125931007	1	cg17637280
chr13	28107382	28107432	51	*	chr13	28107323	28107505	183	*	nr3c1	3	#7038A8	28107403	28107403	1	cg19529146
chr13	27999177	27999227	51	*	chr13	27998433	27999183	751	*	nr3c1	5	#7038A8	27998748	27998748	1	cg22138327
chr5	84126213	84126263	51	*	chr5	84126147	84126280	134	*	nr3c1	1	#7038A8	84126221	84126221	1	cg03344433
chr10	126480882	126480932	51	*	chr10	126480175	126480902	728	*	nr3c1	10	#7038A8	126480507	126480507	1	cg12478986
chr9	110856023	110856073	51	*	chr9	110855940	110856803	864	*	nr3c1	8	#7038A8	110856422	110856422	1	cg04724174
chr5	94982330	94982380	51	*	chr5	94982130	94983167	1038	*	nr3c1	24	#7038A8	94982524	94982524	1	cg19108718
chr5	2038899	2038949	51	*	chr5	2038858	2038970	113	*	nr3c1	1	#7038A8	2038912	2038912	1	cg00213479
chr22	41940480	41940530	51	*	chr22	41940109	41941015	907	*	nr3c1	9	#7038A8	41940443	41940443	1	cg13695892
chr22	41985996	41986046	51	*	chr22	41985926	41986311	386	*	nr3c1	5	#7038A8	41986129	41986129	1	cg17376030
chr22	41940470	41940520	51	*	chr22	41940109	41941015	907	*	nr3c1	9	#7038A8	41940443	41940443	1	cg22409069
chr22	42196655	42196705	51	*	chr22	42196424	42196788	365	*	nr3c1	3	#7038A8	42196517	42196517	1	cg19744158
chr22	41940476	41940526	51	*	chr22	41940109	41941015	907	*	nr3c1	9	#7038A8	41940443	41940443	1	cg03806693
chr22	41840292	41840342	51	*	chr22	41840279	41840478	200	*	nr3c1	3	#7038A8	41840390	41840390	1	cg17401067
chr9	137478046	137478096	51	*	chr9	137477964	137478386	423	*	nr3c1	4	#7038A8	137478160	137478160	1	cg10389438
chr5	35195062	35195112	51	*	chr5	35195042	35195286	245	*	nr3c1	2	#7038A8	35195121	35195121	1	cg04790075
chr5	54523011	54523061	51	*	chr5	54522344	54523407	1064	*	nr3c1	6	#7038A8	54522893	54522893	1	cg17924650
chr5	59089139	59089189	51	*	chr5	59088903	59089176	274	*	nr3c1	5	#7038A8	59089041	59089041	1	cg17775133
chr5	76675528	76675578	51	*	chr5	76675440	76676052	613	*	nr3c1	2	#7038A8	76675730	76675730	1	cg26357116
chr5	172097064	172097114	51	*	chr5	172096897	172097083	187	*	nr3c1	1	#7038A8	172096983	172096983	1	cg24667575
chr2	74669387	74669437	51	*	chr2	74669406	74669550	145	*	nr3c1	1	#7038A8	74669479	74669479	1	cg26090072
chr7	100845372	100845422	51	*	chr7	100845369	100845543	175	*	nr3c1	1	#7038A8	100845466	100845466	1	cg24146685
chr7	100845331	100845381	51	*	chr7	100845369	100845543	175	*	nr3c1	1	#7038A8	100845466	100845466	1	cg18046464
chr5	58389340	58389390	51	*	chr5	58389332	58389528	197	*	nr3c1	2	#7038A8	58389431	58389431	1	cg15159785
chr5	86636497	86636547	51	*	chr5	86636454	86636862	409	*	nr3c1	6	#7038A8	86636622	86636622	1	cg16522719
chr2	205010152	205010202	51	*	chr2	205010079	205010208	130	*	nr3c1	1	#7038A8	205010176	205010176	1	cg06831361
chr16	89883240	89883290	51	*	chr16	89882753	89883458	706	*	nr3c1	8	#7038A8	89883163	89883163	1	cg04287289
chr16	89894308	89894358	51	*	chr16	89894042	89894596	555	*	nr3c1	7	#7038A8	89894320	89894320	1	cg21285383
chr16	89894252	89894302	51	*	chr16	89894042	89894596	555	*	nr3c1	7	#7038A8	89894320	89894320	1	cg14431490
chr16	89883248	89883298	51	*	chr16	89882753	89883458	706	*	nr3c1	8	#7038A8	89883163	89883163	1	cg26513180
chr17	19620267	19620317	51	*	chr17	19619778	19620442	665	*	nr3c1	6	#7038A8	19620116	19620116	1	cg00039480
chr5	14870083	14870133	51	*	chr5	14870065	14870311	247	*	nr3c1	2	#7038A8	14870210	14870210	1	cg11792786
chr5	112073438	112073488	51	*	chr5	112073291	112073463	173	*	nr3c1	3	#7038A8	112073388	112073388	1	cg03667968
chr5	32585739	32585789	51	*	chr5	32585482	32586537	1056	*	nr3c1	10	#7038A8	32585941	32585941	1	cg15288179
chr2	80314024	80314074	51	*	chr2	80313903	80314159	257	*	nr3c1	2	#7038A8	80313997	80313997	1	cg06113574
chr5	75500607	75500657	51	*	chr5	75500651	75500865	215	*	nr3c1	1	#7038A8	75500781	75500781	1	cg01952553
chr17	17932012	17932062	51	*	chr17	17931996	17932444	449	*	nr3c1	5	#7038A8	17932197	17932197	1	cg02748618
chr5	66545483	66545533	51	*	chr5	66545254	66545645	392	*	nr3c1	1	#7038A8	66545510	66545510	1	cg22337238
chr6	159238500	159238550	51	*	chr6	159238362	159238514	153	*	nr3c1	1	#7038A8	159238462	159238462	1	cg06585203
chr20	3219882	3219932	51	*	chr20	3219615	3220473	859	*	nr3c1	5	#7038A8	3220129	3220129	1	cg09586663
chr20	3155217	3155267	51	*	chr20	3155171	3155270	100	*	nr3c1	1	#7038A8	3155237	3155237	1	cg16864875
chr20	3155210	3155260	51	*	chr20	3155171	3155270	100	*	nr3c1	1	#7038A8	3155237	3155237	1	cg11590860
chr5	65439923	65439973	51	*	chr5	65439842	65440848	1007	*	nr3c1	11	#7038A8	65440334	65440334	1	cg21114390
chr12	2405312	2405362	51	*	chr12	2405161	2405401	241	*	nr3c1	2	#7038A8	2405269	2405269	1	cg12043230
chr17	3880229	3880279	51	*	chr17	3879987	3880340	354	*	nr3c1	2	#7038A8	3880120	3880120	1	cg10132304
chr17	3880172	3880222	51	*	chr17	3879987	3880340	354	*	nr3c1	2	#7038A8	3880120	3880120	1	cg21292067
chr17	3858758	3858808	51	*	chr17	3858583	3859011	429	*	nr3c1	1	#7038A8	3858751	3858751	1	cg13065415
chr17	3880261	3880311	51	*	chr17	3879987	3880340	354	*	nr3c1	2	#7038A8	3880120	3880120	1	cg13104906
chr2	73511683	73511733	51	*	chr2	73511543	73511938	396	*	nr3c1	1	#7038A8	73511621	73511621	1	cg19326622
chr2	74406223	74406273	51	*	chr2	74405171	74406355	1185	*	nr3c1	17	#7038A8	74405832	74405832	1	cg17034940
chr5	40835623	40835673	51	*	chr5	40834963	40835740	778	*	nr3c1	15	#7038A8	40835387	40835387	1	cg04986097
chr5	40835740	40835790	51	*	chr5	40834963	40835740	778	*	nr3c1	15	#7038A8	40835387	40835387	1	cg05478818
chr5	672357	672407	51	*	chr5	671710	672446	737	*	nr3c1	12	#7038A8	672135	672135	1	cg04230438
chr5	124372426	124372476	51	*	chr5	124372260	124372629	370	*	nr3c1	3	#7038A8	124372435	124372435	1	cg25963925
chr2	25781496	25781546	51	*	chr2	25781080	25781511	432	*	nr3c1	4	#7038A8	25781316	25781316	1	cg23192403
chr18	61557687	61557737	51	*	chr18	61557479	61557901	423	*	nr3c1	2	#7038A8	61557692	61557692	1	cg23582644
chr18	61557735	61557785	51	*	chr18	61557479	61557901	423	*	nr3c1	2	#7038A8	61557692	61557692	1	cg20875821
chr5	52021828	52021878	51	*	chr5	52020918	52021914	997	*	nr3c1	8	#7038A8	52021360	52021360	1	cg01399826
chr19	35959830	35959880	51	*	chr19	35959622	35959934	313	*	nr3c1	4	#7038A8	35959790	35959790	1	cg00757902
chr7	100781178	100781228	51	*	chr7	100781158	100781261	104	*	nr3c1	1	#7038A8	100781191	100781191	1	cg02704552
chr5	5155797	5155847	51	*	chr5	5155746	5156322	577	*	nr3c1	4	#7038A8	5155923	5155923	1	cg26892415
chr5	76100578	76100628	51	*	chr5	76100121	76100650	530	*	nr3c1	5	#7038A8	76100308	76100308	1	cg13747028
chr21	46677080	46677130	51	*	chr21	46676959	46677165	207	*	nr3c1	1	#7038A8	46677069	46677069	1	cg26563363
chr21	46707878	46707928	51	*	chr21	46707745	46708038	294	*	nr3c1	2	#7038A8	46707826	46707826	1	cg19498844
chr5	139088511	139088561	51	*	chr5	139088309	139089585	1277	*	nr3c1	8	#7038A8	139088850	139088850	1	cg05644468
chr5	140855482	140855532	51	*	chr5	140855306	140855605	300	*	nr3c1	7	#7038A8	140855443	140855443	1	cg13993336
chr5	171234429	171234479	51	*	chr5	171234372	171234509	138	*	nr3c1	1	#7038A8	171234424	171234424	1	cg15717448
chr17	78560781	78560831	51	*	chr17	78560735	78560887	153	*	nr3c1	2	#7038A8	78560831	78560831	1	cg01561259
chr5	153775466	153775516	51	*	chr5	153775478	153775604	127	*	nr3c1	1	#7038A8	153775559	153775559	1	cg07452312
chr17	33447001	33447051	51	*	chr17	33446478	33447114	637	*	nr3c1	11	#7038A8	33446763	33446763	1	cg11295144
chr5	138088641	138088691	51	*	chr5	138088635	138089071	437	*	nr3c1	8	#7038A8	138088918	138088918	1	cg01114900
chr5	64920452	64920502	51	*	chr5	64920404	64921027	624	*	nr3c1	11	#7038A8	64920742	64920742	1	cg11399754
chr22	47010373	47010423	51	*	chr22	47010292	47010559	268	*	nr3c1	1	#7038A8	47010426	47010426	1	cg00397739
chr22	47010440	47010490	51	*	chr22	47010292	47010559	268	*	nr3c1	1	#7038A8	47010426	47010426	1	cg17884739
chr5	64920116	64920166	51	*	chr5	64920026	64920297	272	*	nr3c1	1	#7038A8	64920226	64920226	1	cg08307039
chr5	52084055	52084105	51	*	chr5	52083780	52084333	554	*	nr3c1	5	#7038A8	52084015	52084015	1	cg19419598
chr19	49990808	49990858	51	*	chr19	49990347	49991189	843	*	nr3c1	10	#7038A8	49990816	49990816	1	cg09189258
chr19	49990801	49990851	51	*	chr19	49990347	49991189	843	*	nr3c1	10	#7038A8	49990816	49990816	1	cg14048834
chr20	37437943	37437993	51	*	chr20	37437676	37438021	346	*	nr3c1	2	#7038A8	37437806	37437806	1	cg24964635
chr1	9712687	9712737	51	*	chr1	9712655	9712807	153	*	nr3c1	1	#7038A8	9712690	9712690	1	cg01666040
chr10	73760930	73760980	51	*	chr10	73760874	73760977	104	*	nr3c1	1	#7038A8	73760916	73760916	1	cg24069827
chr3	44955518	44955568	51	*	chr3	44955525	44955598	74	*	nr3c1	1	#7038A8	44955543	44955543	1	cg12112234
chr2	179388064	179388114	51	*	chr2	179387777	179388184	408	*	nr3c1	4	#7038A8	179387900	179387900	1	cg17740434
chr5	36608260	36608310	51	*	chr5	36608250	36608379	130	*	nr3c1	2	#7038A8	36608327	36608327	1	cg21845133
chr5	36624538	36624588	51	*	chr5	36624460	36624639	180	*	nr3c1	1	#7038A8	36624538	36624538	1	cg05046117
chr10	70939636	70939686	51	*	chr10	70939563	70940199	637	*	nr3c1	14	#7038A8	70939817	70939817	1	cg01071279
chr10	32151619	32151669	51	*	chr10	32151497	32151736	240	*	nr3c1	2	#7038A8	32151607	32151607	1	cg10501996
chr5	79552470	79552520	51	*	chr5	79552397	79552490	94	*	nr3c1	1	#7038A8	79552441	79552441	1	cg00024404
chr12	105626937	105626987	51	*	chr12	105626726	105627185	460	*	nr3c1	10	#7038A8	105626964	105626964	1	cg19229557
chr8	124937084	124937134	51	*	chr8	124936971	124937214	244	*	nr3c1	5	#7038A8	124937075	124937075	1	cg13379528
chr5	180615543	180615593	51	*	chr5	180615365	180615689	325	*	nr3c1	12	#7038A8	180615494	180615494	1	cg18634665
chr5	180597246	180597296	51	*	chr5	180596846	180597313	468	*	nr3c1	4	#7038A8	180597064	180597064	1	cg19830657
chr5	180597281	180597331	51	*	chr5	180596846	180597313	468	*	nr3c1	4	#7038A8	180597064	180597064	1	cg25198654
chr5	180609278	180609328	51	*	chr5	180609214	180609351	138	*	nr3c1	1	#7038A8	180609304	180609304	1	cg00089528
chr1	16508668	16508718	51	*	chr1	16508397	16508730	334	*	nr3c1	6	#7038A8	16508546	16508546	1	cg02998240
chr5	108745394	108745444	51	*	chr5	108745304	108745654	351	*	nr3c1	3	#7038A8	108745436	108745436	1	cg11491601
chr19	33210464	33210514	51	*	chr19	33210470	33210925	456	*	nr3c1	1	#7038A8	33210681	33210681	1	cg05396087
chr5	166402453	166402503	51	*	chr5	166402427	166402746	320	*	nr3c1	1	#7038A8	166402570	166402570	1	cg25148632
chr2	165682959	165683009	51	*	chr2	165682622	165683096	475	*	nr3c1	8	#7038A8	165682852	165682852	1	cg15193638
chr1	154909251	154909301	51	*	chr1	154908942	154910303	1362	*	nr3c1	26	#7038A8	154909597	154909597	1	cg03351412
chr1	155007254	155007304	51	*	chr1	155006998	155007457	460	*	nr3c1	6	#7038A8	155007218	155007218	1	cg21596858
chr1	155007166	155007216	51	*	chr1	155006998	155007457	460	*	nr3c1	6	#7038A8	155007218	155007218	1	cg08472142
chr13	47169346	47169396	51	*	chr13	47169273	47169598	326	*	nr3c1	1	#7038A8	47169392	47169392	1	cg00476653
chr13	47174479	47174529	51	*	chr13	47174464	47174655	192	*	nr3c1	1	#7038A8	47174526	47174526	1	cg19219106
chr6	164530485	164530535	51	*	chr6	164530298	164530591	294	*	nr3c1	2	#7038A8	164530437	164530437	1	cg20786223
chr5	976375	976425	51	*	chr5	976308	976487	180	*	nr3c1	1	#7038A8	976432	976432	1	cg19786013
chr9	127177755	127177805	51	*	chr9	127177562	127178090	529	*	nr3c1	10	#7038A8	127177827	127177827	1	cg18965371
chr17	43662623	43662673	51	*	chr17	43662498	43662762	265	*	nr3c1	2	#7038A8	43662709	43662709	1	cg22433210
chr17	42976924	42976974	51	*	chr17	42976362	42977145	784	*	nr3c1	12	#7038A8	42976803	42976803	1	cg12709907
chr20	22672807	22672857	51	*	chr20	22672796	22672911	116	*	nr3c1	1	#7038A8	22672831	22672831	1	cg02372048
chr15	99320054	99320104	51	*	chr15	99319921	99320564	644	*	nr3c1	4	#7038A8	99320307	99320307	1	cg13297560
chr15	99320300	99320350	51	*	chr15	99319921	99320564	644	*	nr3c1	4	#7038A8	99320307	99320307	1	cg04140807
chr10	29948428	29948478	51	*	chr10	29947775	29948553	779	*	nr3c1	16	#7038A8	29948059	29948059	1	cg13324103
chr3	127794453	127794503	51	*	chr3	127794488	127794684	197	*	nr3c1	3	#7038A8	127794597	127794597	1	cg26418856
chr10	73103395	73103445	51	*	chr10	73102922	73103399	478	*	nr3c1	8	#7038A8	73103142	73103142	1	cg11480762
chr5	67730071	67730121	51	*	chr5	67729912	67730832	921	*	nr3c1	12	#7038A8	67730224	67730224	1	cg06433467
chr5	159866414	159866464	51	*	chr5	159866275	159866422	148	*	nr3c1	2	#7038A8	159866365	159866365	1	cg13021278
chr8	55294882	55294932	51	*	chr8	55294339	55295165	827	*	nr3c1	19	#7038A8	55294834	55294834	1	cg10239077
chr5	442821	442871	51	*	chr5	442837	442981	145	*	nr3c1	1	#7038A8	442899	442899	1	cg23239828
chr5	443428	443478	51	*	chr5	443458	443561	104	*	nr3c1	1	#7038A8	443521	443521	1	cg14324440
chr11	32915903	32915953	51	*	chr11	32915715	32915966	252	*	nr3c1	2	#7038A8	32915873	32915873	1	cg06599914
chr11	32926880	32926930	51	*	chr11	32926672	32926952	281	*	nr3c1	1	#7038A8	32926858	32926858	1	cg03347444
